plc,Table,Tag,LogAddr,Address,comment,DataType,IO
P209000AE01-JC5,ET200SP Safety Inputs,I6150.0,%I6150.0,6150.0,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5010.5,%I5010.5,5010.5,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AK03F9QC4_VS,%I5240.3,5240.3,Safety power switch off Brake 209210CS22 CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I29006.7,%I29006.7,29006.7,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220CS22M4SG10F,%I6150.3,6150.3,"209220CS22 Sensor 1 ""Start SSM outfeed roller conveyor""",Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209230AS30F9SH2_CH2,%I6650.5,6650.5,209230AS30 Keyswitch override Lightcurtain CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6150.4,%I6150.4,6150.4,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5100.1,%I5100.1,5100.1,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5246.3,%I5246.3,5246.3,SPARE,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,212AF9K13_CH1,%I29000.1,29000.1,Gate Stop OK 212STNA -> 209210/220 CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220AS10F9SH1_CH1,%I6000.0,6000.0,209220AS10 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5100.5,%I5100.5,5100.5,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6000.1,%I6000.1,6000.1,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AK04F9QC4_VS,%I5270.3,5270.3,Safety power switch off Brake 209220CS22 CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210CHB21M14SG1F_CH1,%I5450.3,5450.3,209210CHB21 Holdback closed CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5500.1,%I5500.1,5500.1,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210AS41F9SH1_CH1,%I5550.0,5550.0,209210AS41 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,212AF9K13_CH2,%I29000.5,29000.5,Gate Stop OK 212STNA -> 209210/220 CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220AS10F9SH1_CH2,%I6000.4,6000.4,209220AS10 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5130.6,%I5130.6,5130.6,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Outputs,209F9KE12,%Q29018.1,29018.1,Gate Stop Feedback 209230 -> 212STND,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209F9K13,%Q29018.2,29018.2,Transport Stop 209230 -> 212R230.03/04,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209000AK04F9QC4,%Q5270.3,5270.3,Safety power switch off Brake 209220CS22 CH2,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,Q5276.3,%Q5276.3,5276.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209000AK04F9QC2,%Q5270.1,5270.1,Safety power switch off Brake 209220CR21 CH2,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209000AK04F9QC3,%Q5270.2,5270.2,Safety power switch off Brake 209220CS22 CH1,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209F9KE2.1,%Q29012.1,29012.1,Gate Stop Feedback 209210/220 -> 212STNA,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,Q29012.3,%Q29012.3,29012.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,Q29012.2,%Q29012.2,29012.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209000AK04F9QC5,%Q5276.0,5276.0,Safety power switch off Brake 209220CR23 CH1,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209000AK03F9QC4,%Q5240.3,5240.3,Safety power switch off Brake 209210CS22 CH2,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209000AK04F9QC6,%Q5276.1,5276.1,Safety power switch off Brake 209220CR23 CH2,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209F9KE11,%Q29018.0,29018.0,Emergency Stop Feedback 209230 -> 212STND,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,Q5276.2,%Q5276.2,5276.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209000AK03F9QC5,%Q5246.0,5246.0,Safety power switch off Brake 209210CR23 CH1,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,Q29018.3,%Q29018.3,29018.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209000AK03F9QC6,%Q5246.1,5246.1,Safety power switch off Brake 209210CR23 CH2,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209F9KE1,%Q29012.0,29012.0,Emergency Stop Feedback 209210/220 -> 212STNA,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,Q5246.3,%Q5246.3,5246.3,SPARE,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,Q5246.2,%Q5246.2,5246.2,SPARE,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209000AK03F9QC1,%Q5240.0,5240.0,Safety power switch off Brake 209210CR21 CH1,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209000AK03F9QC2,%Q5240.1,5240.1,Safety power switch off Brake 209210CR21 CH2,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209000AK04F9QC1,%Q5270.0,5270.0,Safety power switch off Brake 209220CR21 CH1,Bool,Output
P209000AE01-JC5,ET200SP Safety Outputs,209000AK03F9QC3,%Q5240.2,5240.2,Safety power switch off Brake 209210CS22 CH1,Bool,Output
P209000AE01-JC5,General,SimulationAlwaysFALSE,%M118.1,118.1,For simulation always FALSE,Bool,Other
P209000AE01-JC5,General,50Ms,%MD192,19.2,50Ms50Ms50Ms50Ms50Ms50Ms,DInt,Other
P209000AE01-JC5,General,NotUsedDWord,%MD44,4.4,Not used dummyNot used dummyNot used dummyNot used dummyNot used dummyNot used dummy,DWord,Other
P209000AE01-JC5,General,WaitForSecAckPassivation,%M114.3,114.3,F_ACK_OP is waiting for second acknowledF_ACK_OP is waiting for second acknowledF_ACK_OP is waiting for second acknowledF_ACK_OP is waiting for second acknowledF_ACK_OP is waiting for second acknowledF_ACK_OP is waiting for second acknowled,Bool,Other
P209000AE01-JC5,General,NotUsedSInt,%MB70,7.0,Not used dummyNot used dummyNotUsedSInt,SInt,Other
P209000AE01-JC5,General,10000Ms,%MD212,21.2,10000Ms10000Ms10000Ms10000Ms10000Ms10000Ms,DInt,Other
P209000AE01-JC5,General,GlobalManualSel,%M117.0,117.0,Global manual mode selection,Bool,Other
P209000AE01-JC5,General,CPUOB1Execution,%MW120,12.0,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,CPUOB100Execution,%MW166,16.6,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,"Blink_0,1s",%M0.0,0.0,"Blink with 0,1s (10.0Hz)Blink with 0,1s (10.0Hz)Blink with 0,1s (10.0Hz)Blink with 0,1s (10.0Hz)Blink with 0,1s (10.0Hz)Blink with 0,1s (10.0Hz)",Bool,Other
P209000AE01-JC5,General,"Blink_2,0s",%M0.7,0.7,"Blink with 2,0s (0.5Hz)Blink with 2,0s (0.5Hz)Blink with 2,0s (0.5Hz)Blink with 2,0s (0.5Hz)Blink with 2,0s (0.5Hz)Blink with 2,0s (0.5Hz)",Bool,Other
P209000AE01-JC5,General,NotUsedTime,%MD62,6.2,Not used dummyNot used dummyNot used dummyNot used dummyNot used dummyNot used dummy,Time,Other
P209000AE01-JC5,General,CPUOB40Execution,%MW128,12.8,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,CPUOB57Execution,%MW134,13.4,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,CPUOB122Execution,%MW174,17.4,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,"Blink_0,8s",%M0.4,0.4,"Blink with 0,8s (1.25Hz)Blink with 0,8s (1.25Hz)Blink with 0,8s (1.25Hz)Blink with 0,8s (1.25Hz)Blink with 0,8s (1.25Hz)Blink with 0,8s (1.25Hz)",Bool,Other
P209000AE01-JC5,General,FALSE,%M1.3,1.3,Always FalseAlways FalseAlways FalseAlways FalseAlways FalseAlways False,Bool,Other
P209000AE01-JC5,General,CPUOB35Execution,%MW126,12.6,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,CPUSystemTime,%MD10,1.0,Cpu system time in time formatCpu system time in time formatCpu system time in time formatCpu system time in time formatCpu system time in time formatCpu system time in time format,Time,Other
P209000AE01-JC5,General,CPUOB61Execution,%MW136,13.6,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,CPUOB64Execution,%MW142,14.2,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,Functional,%MB102,10.2,FW CPUFW CPUFunctional,USInt,Other
P209000AE01-JC5,General,CPUSystemYear,%MW20,2.0,Year as integer in the range 2000-2080Year as integer in the range 2000-2080Year as integer in the range 2000-2080Year as integer in the range 2000-2080Year as integer in the range 2000-2080Year as integer in the range 2000-2080,Int,Other
P209000AE01-JC5,General,"Pulse_0,5s",%M2.3,2.3,"Pulse every 0,5s (2.0Hz)Pulse every 0,5s (2.0Hz)Pulse every 0,5s (2.0Hz)Pulse every 0,5s (2.0Hz)Pulse every 0,5s (2.0Hz)Pulse every 0,5s (2.0Hz)",Bool,Other
P209000AE01-JC5,General,100Ms,%MD196,19.6,100Ms100Ms100Ms100Ms100Ms100Ms,DInt,Other
P209000AE01-JC5,General,FirstScanOB34,%M180.0,180.0,First Scan OB34First Scan OB34First Scan OB34First Scan OB34First Scan OB34First Scan OB34,Bool,Other
P209000AE01-JC5,General,CPUOB80Execution,%MW150,15.0,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,PlantId,%MW220,22.0,"Plant Identification (1=VCT, 2=VCBC, 3=VCG, 4=VCCH, 5=VCCD, 6=VCDQ, 7=VCLQ, 8=PSCD)",Int,Other
P209000AE01-JC5,General,CPUSystemMin,%MW28,2.8,Minute as integer in the range 0-59Minute as integer in the range 0-59Minute as integer in the range 0-59Minute as integer in the range 0-59Minute as integer in the range 0-59Minute as integer in the range 0-59,Int,Other
P209000AE01-JC5,General,"Pulse_2,0s",%M2.7,2.7,"Pulse every 2,0s (0.55Hz)Pulse every 2,0s (0.55Hz)Pulse every 2,0s (0.55Hz)Pulse every 2,0s (0.55Hz)Pulse every 2,0s (0.55Hz)Pulse every 2,0s (0.55Hz)",Bool,Other
P209000AE01-JC5,General,Zero,%MD216,21.6,00Zero,DInt,Other
P209000AE01-JC5,General,CPUOB84Execution,%MW158,15.8,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,CalibrateTransfer,%M5.1,5.1,CalibrateMovUnitsCalibrateMovUnitsCalibrateTransfers,Bool,Other
P209000AE01-JC5,General,HMIBtnResetSeqResetTM,%M119.0,119.0,HMI buttons ResetSeq & ResetTM (0=Buttons are separate ; 1=Buttons are common),Bool,Other
P209000AE01-JC5,General,NotUsedUSInt,%MB71,7.1,Not used dummyNot used dummyNotUsedUSInt,USInt,Other
P209000AE01-JC5,General,"Blink_0,2s",%M0.1,0.1,"Blink with 0,2s (5.0Hz)Blink with 0,2s (5.0Hz)Blink with 0,2s (5.0Hz)Blink with 0,2s (5.0Hz)Blink with 0,2s (5.0Hz)Blink with 0,2s (5.0Hz)",Bool,Other
P209000AE01-JC5,General,ResetVisuCheck,%M39.0,39.0,Reset Visu Check,Bool,Other
P209000AE01-JC5,General,500Ms,%MD200,20.0,500Ms500Ms500Ms500Ms500Ms500Ms,DInt,Other
P209000AE01-JC5,General,NotUsedLInt,%M86.0,86.0,Not used dummyNot used dummyNotUsedLInt,LInt,Other
P209000AE01-JC5,General,"Blink_1,0s",%M0.5,0.5,"Blink with 1,0s (1.0Hz)Blink with 1,0s (1.0Hz)Blink with 1,0s (1.0Hz)Blink with 1,0s (1.0Hz)Blink with 1,0s (1.0Hz)Blink with 1,0s (1.0Hz)",Bool,Other
P209000AE01-JC5,General,NotUsedDInt,%MD50,5.0,Not used dummyNot used dummyNot used dummyNot used dummyNot used dummyNot used dummy,DInt,Other
P209000AE01-JC5,General,DiagStatusUpdate,%M1.1,1.1,Diag Status UpdateDiag Status UpdateDiag Status UpdateDiag Status UpdateDiag Status UpdateDiag Status Update,Bool,Other
P209000AE01-JC5,General,"Pulse_1,0s",%M2.5,2.5,"Pulse every 1,0s (1.0Hz)Pulse every 1,0s (1.0Hz)Pulse every 1,0s (1.0Hz)Pulse every 1,0s (1.0Hz)Pulse every 1,0s (1.0Hz)Pulse every 1,0s (1.0Hz)",Bool,Other
P209000AE01-JC5,General,CPUOB10Execution,%MW122,12.2,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,SimulationAlwaysTRUE,%M118.2,118.2,For simulation always TRUE,Bool,Other
P209000AE01-JC5,General,"Pulse_0,2s",%M2.1,2.1,"Pulse every 0,2s (5.0Hz)Pulse every 0,2s (5.0Hz)Pulse every 0,2s (5.0Hz)Pulse every 0,2s (5.0Hz)Pulse every 0,2s (5.0Hz)Pulse every 0,2s (5.0Hz)",Bool,Other
P209000AE01-JC5,General,NotUsedBool,%M5.7,5.7,Not usedNot usedNot usedNot usedNot usedNot used,Bool,Other
P209000AE01-JC5,General,CPUOB83Execution,%MW156,15.6,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,CPUSystemTimeDINT,%MD14,1.4,Cpu system time in time format in DINTCpu system time in time format in DINTCpu system time in time format in DINTCpu system time in time format in DINTCpu system time in time format in DINTCpu system time in time format in DINT,DInt,Other
P209000AE01-JC5,General,NotUsedUInt,%MW80,8.0,Not used dummyNot used dummyNotUsedUInt,UInt,Other
P209000AE01-JC5,General,VDComConnected,%M118.3,118.3,VC Com is connected,Bool,Other
P209000AE01-JC5,General,CPUOB34Execution,%MW176,17.6,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,CPUOB20Execution,%MW124,12.4,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,"Blink_0,5s",%M0.3,0.3,"Blink with 0,5s (2.0Hz)Blink with 0,5s (2.0Hz)Blink with 0,5s (2.0Hz)Blink with 0,5s (2.0Hz)Blink with 0,5s (2.0Hz)Blink with 0,5s (2.0Hz)",Bool,Other
P209000AE01-JC5,General,TRUE,%M1.2,1.2,Always TRUEAlways TRUEAlways TRUEAlways TRUEAlways TRUEAlways TRUE,Bool,Other
P209000AE01-JC5,General,SimulationActive,%M118.0,118.0,Simulation is active,Bool,Other
P209000AE01-JC5,General,CPUSystemMonth,%MW22,2.2,Month as integer in the range 1-12Month as integer in the range 1-12Month as integer in the range 1-12Month as integer in the range 1-12Month as integer in the range 1-12Month as integer in the range 1-12,Int,Other
P209000AE01-JC5,General,CPUOB56Execution,%MW132,13.2,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,NotUsedULInt,%M78.0,78.0,Not used dummyNot used dummyNotUsedULInt,ULInt,Other
P209000AE01-JC5,General,CPUSystemSec,%MW30,3.0,Second as integer in the range 0-59Second as integer in the range 0-59Second as integer in the range 0-59Second as integer in the range 0-59Second as integer in the range 0-59Second as integer in the range 0-59,Int,Other
P209000AE01-JC5,General,"Pulse_0,4s",%M2.2,2.2,"Pulse every 0,4s (2.5Hz)Pulse every 0,4s (2.5Hz)Pulse every 0,4s (2.5Hz)Pulse every 0,4s (2.5Hz)Pulse every 0,4s (2.5Hz)Pulse every 0,4s (2.5Hz)",Bool,Other
P209000AE01-JC5,General,Cycletime,%MW3,0.3,Cycle time of CPU in milliesecondsCycle time of CPU in milliesecondsCycle time of CPU in milliesecondsCycle time of CPU in milliesecondsCycle time of CPU in milliesecondsCycle time of CPU in millieseconds,Int,Other
P209000AE01-JC5,General,CPUOB63Execution,%MW140,14.0,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,GeneralReset,%M5.2,5.2,GeneralResetGeneralReset,Bool,Other
P209000AE01-JC5,General,CPUOB86Execution,%MW162,16.2,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,NotUsedWord,%MW42,4.2,Not used dummyNot used dummyNot used dummyNot used dummyNot used dummyNot used dummy,Word,Other
P209000AE01-JC5,General,"Pulse_1,6s",%M2.6,2.6,"Pulse every 1,6s (0.625Hz)Pulse every 1,6s (0.625Hz)Pulse every 1,6s (0.625Hz)Pulse every 1,6s (0.625Hz)Pulse every 1,6s (0.625Hz)Pulse every 1,6s (0.625Hz)",Bool,Other
P209000AE01-JC5,General,CPUSystemHourMin,%MW36,3.6,HourMinute as integer in the range 0-2359HourMinute as integer in the range 0-2359HourMinute as integer in the range 0-2359HourMinute as integer in the range 0-2359HourMinute as integer in the range 0-2359HourMinute as integer in the range 0-2359,Int,Other
P209000AE01-JC5,General,CPUOB72Execution,%MW148,14.8,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,DayLightSavingTime,%M5.6,5.6,DayLightSavingTimeDayLightSavingTime,Bool,Other
P209000AE01-JC5,General,ScreenSaver,%MW8,0.8,ScreenSaverScreenSaver,Int,Other
P209000AE01-JC5,General,ResetPassivationAckGen,%MW112,11.2,Reset passivation acknowledge GeneralReset passivation acknowledge GeneralReset passivation acknowledge GeneralReset passivation acknowledge GeneralReset passivation acknowledge GeneralReset passivation acknowledge General,Word,Other
P209000AE01-JC5,General,Clock_Byte,%MB0,0.0,Clock ByteClock ByteClock ByteClock ByteClock ByteClock Byte,Byte,Other
P209000AE01-JC5,General,DisableIOAlarm,%M5.3,5.3,Disable use of IO_AlarmDisable use of IO_AlarmDisable use of IO_AlarmDisable use of IO_Alarm,Bool,Other
P209000AE01-JC5,General,PLCStatus,%MD66,6.6,PLC CPU StatusPLCStatus,DWord,Other
P209000AE01-JC5,General,1000Ms,%MD204,20.4,1000Ms1000Ms1000Ms1000Ms,DInt,Other
P209000AE01-JC5,General,CalibrateMovUnits,%M5.0,5.0,CalibrateMovUnitsCalibrateMovUnitsCalibrateMovUnits,Bool,Other
P209000AE01-JC5,General,1Ms,%MD188,18.8,1Ms1Ms1Ms1Ms1Ms1Ms,DInt,Other
P209000AE01-JC5,General,5000Ms,%MD208,20.8,5000Ms5000Ms5000Ms5000Ms5000Ms5000Ms,DInt,Other
P209000AE01-JC5,General,CPUOB55Execution,%MW130,13.0,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,CPUOB102Execution,%MW170,17.0,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,FirstScan,%M1.0,1.0,First ScanFirst ScanFirst ScanFirst ScanFirst ScanFirst Scan,Bool,Other
P209000AE01-JC5,General,"Blink_0,4s",%M0.2,0.2,"Blink with 0,4s (2.5Hz)Blink with 0,4s (2.5Hz)Blink with 0,4s (2.5Hz)Blink with 0,4s (2.5Hz)Blink with 0,4s (2.5Hz)Blink with 0,4s (2.5Hz)",Bool,Other
P209000AE01-JC5,General,CPUOB87Execution,%MW164,16.4,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,CPUOB70Execution,%MW144,14.4,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,NotUsedReal,%MD54,5.4,Not used dummyNot used dummyNot used dummyNot used dummyNot used dummyNot used dummy,Real,Other
P209000AE01-JC5,General,WaitForSecAckGen,%M38.0,38.0,Reset Safety GeneralReset Safety GeneralReset Safety GeneralReset Safety GeneralReset Safety GeneralReset Safety General,Bool,Other
P209000AE01-JC5,General,CPUOB62Execution,%MW138,13.8,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,CPUOB32Execution,%MW178,17.8,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,"Pulse_0,1s",%M2.0,2.0,"Pulse every 0,1s (10.0Hz)Pulse every 0,1s (10.0Hz)Pulse every 0,1s (10.0Hz)Pulse every 0,1s (10.0Hz)Pulse every 0,1s (10.0Hz)Pulse every 0,1s (10.0Hz)",Bool,Other
P209000AE01-JC5,General,"Blink_1,6s",%M0.6,0.6,"Blink with 1,6s (0.625Hz)Blink with 1,6s (0.625Hz)Blink with 1,6s (0.625Hz)Blink with 1,6s (0.625Hz)Blink with 1,6s (0.625Hz)Blink with 1,6s (0.625Hz)",Bool,Other
P209000AE01-JC5,General,GlobalAutoSel,%M117.1,117.1,Global auto mode selection,Bool,Other
P209000AE01-JC5,General,CPUOB121Execution,%MW172,17.2,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,CPUOB81Execution,%MW152,15.2,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,NotUsedLReal,%M94.0,94.0,Not used dummyNot used dummyNotUsedLReal,LReal,Other
P209000AE01-JC5,General,CPUSystemHour,%MW26,2.6,Hour as integer in the range 0-23Hour as integer in the range 0-23Hour as integer in the range 0-23Hour as integer in the range 0-23Hour as integer in the range 0-23Hour as integer in the range 0-23,Int,Other
P209000AE01-JC5,General,NotUsedByte,%MB41,4.1,Not used dummyNot used dummyNot used dummyNot used dummyNot used dummyNot used dummy,Byte,Other
P209000AE01-JC5,General,CPUOB71Execution,%MW146,14.6,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,NotUsedUDInt,%MD74,7.4,Not used dummyNot used dummyNotUsedUDInt,UDInt,Other
P209000AE01-JC5,General,CPUSystemMillisec,%MW34,3.4,Milliseconds as integer in the range 0-999Milliseconds as integer in the range 0-999Milliseconds as integer in the range 0-999Milliseconds as integer in the range 0-999Milliseconds as integer in the range 0-999Milliseconds as integer in the range 0-999,Int,Other
P209000AE01-JC5,General,CPUSystemDay,%MW24,2.4,Day as integer in the range 1-31Day as integer in the range 1-31Day as integer in the range 1-31Day as integer in the range 1-31Day as integer in the range 1-31Day as integer in the range 1-31,Int,Other
P209000AE01-JC5,General,"Pulse_0,8s",%M2.4,2.4,"Pulse every 0,8s (1.25Hz)Pulse every 0,8s (1.25Hz)Pulse every 0,8s (1.25Hz)Pulse every 0,8s (1.25Hz)Pulse every 0,8s (1.25Hz)Pulse every 0,8s (1.25Hz)",Bool,Other
P209000AE01-JC5,General,System_Byte,%MB1,0.1,System ByteSystem ByteSystem ByteSystem ByteSystem ByteSystem Byte,Byte,Other
P209000AE01-JC5,General,CPUWeekNumber,%MW18,1.8,Cpu Week NumberCpu Week NumberCpu Week NumberCpu Week NumberCpu Week NumberCpu Week Number,Int,Other
P209000AE01-JC5,General,CPUOB85Execution,%MW160,16.0,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,Bugfix,%MB103,10.3,FW CPUFW CPUBugfix,USInt,Other
P209000AE01-JC5,General,CPUSystemWeekday,%MW32,3.2,"Weekday as integer in the range 1-7, 1=MondayWeekday as integer in the range 1-7, 1=MondayWeekday as integer in the range 1-7, 1=MondayWeekday as integer in the range 1-7, 1=MondayWeekday as integer in the range 1-7, 1=MondayWeekday as integer in the range 1-7, 1=Monday",Int,Other
P209000AE01-JC5,General,CPUOB82Execution,%MW154,15.4,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,Language,%MW6,0.6,LanguageLanguageLanguage,Int,Other
P209000AE01-JC5,General,ResetSafetyAckGen,%MW60,6.0,Reset Safety General AcknowledgeReset Safety General AcknowledgeReset Safety General AcknowledgeReset Safety General AcknowledgeReset Safety General AcknowledgeReset Safety General Acknowledge,Int,Other
P209000AE01-JC5,General,Reserved,%M72.0,72.0,Reserverd for HMI functionality,Bool,Other
P209000AE01-JC5,General,CPUOB101Execution,%MW168,16.8,Word is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executedWord is incremented when OB is executed,Int,Other
P209000AE01-JC5,General,ShopId,%MW222,22.2,"Shop Identification (10=A-shop, 11=B-shop, 12=C-shop, 13=D-shop, 19=Stamping)",Int,Other
P209000AE01-JC5,General,NotUsedInt,%MW48,4.8,Not used dummyNot used dummyNot used dummyNot used dummyNot used dummyNot used dummy,Int,Other
